date,store_id,product_id,channel,sales_qty,unit_price,discount_pct,sales_amount,returns_qty,cost_per_unit,gross_margin
2023-08-18,S002,P001,In-Store,24,844.0,0.054,19162.08,0,600.0,4762.18
2023-08-18,S002,P002,In-Store,35,24.56,0.043,822.5,1,8.0,542.64
2023-08-18,S002,P003,Mobile App,21,12.29,0.002,257.67,0,7.0,110.57
2023-08-18,S002,P004,In-Store,62,122.31,0.011,7499.52,0,70.0,3159.8
2023-08-18,S002,P005,In-Store,57,97.16,0.086,5061.6,1,45.0,2496.84
2023-08-18,S002,P006,In-Store,62,704.62,0.075,40409.74,2,450.0,12509.96
2023-08-18,S002,P007,In-Store,50,61.15,0.062,2868.0,1,22.0,1767.93
2023-08-18,S002,P008,In-Store,19,7.78,0.053,140.03,0,4.0,63.99
2023-08-18,S002,P009,Mobile App,58,77.11,0.005,4449.76,2,38.0,2246.02
2023-08-18,S002,P010,Mobile App,47,40.37,0.027,1846.16,0,18.0,1000.16
2023-08-18,S003,P001,In-Store,49,843.88,0.01,40936.56,2,600.0,11536.62
2023-08-18,S003,P002,In-Store,50,25.52,0.088,1163.5,1,8.0,763.71
2023-08-18,S003,P003,Mobile App,55,11.7,0.033,622.05,0,7.0,237.26
2023-08-18,S003,P004,Online,59,117.9,0.143,5961.36,0,70.0,1831.38
2023-08-18,S003,P005,Mobile App,13,92.9,0.099,1088.1,0,45.0,503.14
2023-08-18,S003,P006,Mobile App,31,697.17,0.063,20250.75,0,450.0,6300.7
2023-08-18,S003,P007,In-Store,67,61.52,0.067,3845.8,2,22.0,2371.68
2023-08-18,S003,P008,In-Store,60,7.78,0.043,447.0,2,4.0,206.73
2023-08-18,S003,P009,Mobile App,34,74.23,0.039,2425.56,0,38.0,1133.39
2023-08-18,S003,P010,Online,30,39.23,0.121,1034.4,0,18.0,494.5
2023-08-18,S004,P001,In-Store,27,851.85,0.069,21412.89,0,600.0,5212.95
2023-08-18,S004,P002,In-Store,57,25.31,0.13,1255.14,2,8.0,799.12
2023-08-18,S004,P003,In-Store,37,11.94,0.069,411.44,0,7.0,152.3
2023-08-18,S004,P004,Online,53,118.25,0.061,5885.12,0,70.0,2174.95
2023-08-18,S004,P005,Online,42,97.73,0.09,3735.06,0,45.0,1845.24
2023-08-18,S004,P006,In-Store,73,698.67,0.1,45902.4,3,450.0,13052.62
2023-08-18,S004,P007,Online,19,60.71,0.048,1098.2,0,22.0,680.12
2023-08-18,S004,P008,In-Store,78,7.94,0.019,607.62,1,4.0,295.55
2023-08-18,S004,P009,In-Store,50,74.95,0.051,3556.5,2,38.0,1656.38
2023-08-18,S004,P010,Online,42,40.05,0.017,1653.54,1,18.0,897.5
2023-08-18,S005,P001,Online,70,868.98,0.003,60645.9,3,600.0,18646.11
2023-08-18,S005,P002,In-Store,34,24.94,0.02,830.96,0,8.0,559.0
2023-08-18,S005,P003,Online,35,12.07,0.046,402.85,1,7.0,158.02
2023-08-18,S005,P004,Online,41,121.93,0.07,4648.99,2,70.0,1779.19
2023-08-18,S005,P005,Online,30,173.5115,0.064,2633.7,0,45.0,1283.62
2023-08-18,S005,P006,Online,76,693.15,0.132,45725.4,3,450.0,11525.72
2023-08-18,S005,P007,Online,73,61.23,0.147,3812.79,2,22.0,2206.73
2023-08-18,S005,P008,Online,56,7.96,0.092,404.88,1,4.0,180.75
2023-08-18,S005,P009,In-Store,51,73.46,0.004,3731.67,0,38.0,1793.47
2023-08-18,S005,P010,In-Store,13,40.59,0.088,481.26,0,18.0,247.24
2023-08-19,S001,P001,In-Store,70,831.12,0.147,49626.5,3,600.0,7626.18
2023-08-19,S001,P002,In-Store,56,25.63,0.073,1330.56,1,8.0,882.5
2023-08-19,S001,P003,In-Store,100,11.87,0.1,1068.0,3,7.0,368.3
2023-08-19,S001,P004,In-Store,86,118.91,0.051,9705.1,4,70.0,3684.72
2023-08-19,S001,P005,In-Store,87,94.73,0.085,7541.16,3,45.0,3625.98
2023-08-19,S001,P006,In-Store,95,706.15,0.071,62320.95,1,450.0,19571.27
2023-08-19,S001,P007,In-Store,61,59.85,0.089,3325.72,2,22.0,1983.92
2023-08-19,S001,P008,In-Store,99,8.14,0.09,733.59,4,4.0,337.33
2023-08-19,S001,P009,In-Store,25,75.25,0.068,1753.25,1,38.0,803.32
2023-08-19,S001,P010,Mobile App,44,38.9,0.147,1459.92,0,18.0,667.99
2023-08-19,S002,P001,In-Store,95,866.46,0.054,77868.65,1,600.0,20868.76
2023-08-19,S002,P002,In-Store,74,24.29,0.013,1773.78,0,8.0,1182.09
2023-08-19,S002,P003,Online,73,11.64,0.098,766.5,1,7.0,255.45
2023-08-19,S002,P004,Mobile App,73,119.02,0.017,8541.0,1,70.0,3430.76
2023-08-19,S002,P005,In-Store,87,94.27,0.13,7134.87,1,45.0,3220.3
2023-08-19,S002,P006,In-Store,69,687.88,0.115,42005.13,1,450.0,10955.39
2023-08-19,S002,P007,In-Store,64,59.58,0.08,3507.84,2,22.0,2100.07
2023-08-19,S002,P008,In-Store,69,7.94,0.072,508.53,2,4.0,232.41
2023-08-19,S002,P009,In-Store,74,72.88,0.078,4972.8,3,38.0,2160.46
2023-08-19,S002,P010,In-Store,48,40.23,0.036,1861.44,0,18.0,997.52
2023-08-19,S003,P001,In-Store,65,839.61,0.126,47698.3,2,600.0,8698.24
2023-08-19,S003,P002,Online,46,25.66,0.015,1162.88,1,8.0,794.65
2023-08-19,S003,P003,Mobile App,66,12.1,0.118,704.22,1,7.0,242.37
2023-08-19,S003,P004,In-Store,93,121.91,0.088,10339.74,2,70.0,3829.92
2023-08-19,S003,P005,In-Store,68,94.23,0.007,6362.76,2,45.0,3302.79
2023-08-19,S003,P006,In-Store,89,707.46,0.127,54967.29,0,450.0,14917.52
2023-08-19,S003,P007,In-Store,46,60.0,0.012,2726.88,1,22.0,1714.88
2023-08-19,S003,P008,Online,36,7.86,0.134,245.16,0,4.0,101.04
2023-08-19,S003,P009,Online,19,74.43,0.082,1298.27,0,38.0,576.21
2023-08-19,S003,P010,In-Store,91,39.8,0.003,3610.88,3,18.0,1972.93
2023-08-19,S004,P001,Mobile App,64,862.47,0.061,51831.04,2,600.0,13431.0
2023-08-19,S004,P002,Online,29,25.56,0.083,679.76,0,8.0,447.72
2023-08-19,S004,P003,In-Store,41,11.86,0.003,484.62,0,7.0,197.8
2023-08-19,S004,P004,In-Store,33,122.38,0.135,3493.38,1,70.0,1183.34
2023-08-19,S004,P005,Online,51,94.35,0.058,4532.88,1,45.0,2237.76
2023-08-19,S004,P006,In-Store,78,718.53,0.014,55260.66,1,450.0,20160.71
2023-08-19,S004,P007,In-Store,29,58.26,0.055,1596.74,1,22.0,958.62
2023-08-19,S004,P008,In-Store,32,7.87,0.107,224.96,1,4.0,96.89
2023-08-19,S004,P009,In-Store,46,74.47,0.107,3059.0,1,38.0,1311.08
2023-08-19,S004,P010,Online,59,40.7,0.034,2319.88,2,18.0,1257.66
2023-08-19,S005,P001,Online,42,841.68,0.109,31497.48,1,600.0,6297.35
2023-08-19,S005,P002,In-Store,78,24.31,0.063,1776.84,3,8.0,1152.72
2023-08-19,S005,P003,In-Store,76,12.11,0.029,893.76,0,7.0,361.67
2023-08-19,S005,P004,Online,27,117.5,0.002,3166.29,0,70.0,1276.16
2023-08-19,S005,P005,Online,62,176.85999999999999,0.09,5394.0,3,45.0,2603.75
2023-08-19,S005,P006,Online,28,697.56,0.106,17461.36,0,450.0,4861.32
2023-08-19,S005,P007,Mobile App,56,58.64,0.105,2938.88,2,22.0,1707.04
2023-08-19,S005,P008,Mobile App,37,7.98,0.008,293.04,0,4.0,144.9
2023-08-19,S005,P009,In-Store,23,73.73,0.121,1490.63,0,38.0,616.6
2023-08-19,S005,P010,In-Store,85,39.58,0.041,3226.6,3,18.0,1696.36
2023-08-20,S001,P001,Mobile App,74,871.79,0.15,54835.48,2,600.0,10435.59
2023-08-20,S001,P002,Online,83,25.44,0.111,1877.46,2,8.0,1213.14
2023-08-20,S001,P003,Mobile App,65,12.14,0.119,695.5,0,7.0,240.2
2023-08-20,S001,P004,Online,80,121.01,0.12,8519.2,2,70.0,2919.1
2023-08-20,S001,P005,In-Store,57,94.55,0.028,5238.3,1,45.0,2673.45
2023-08-20,S001,P006,Online,105,685.09,0.137,62079.15,1,450.0,14829.43
2023-08-20,S001,P007,Online,93,60.73,0.08,5195.91,3,22.0,3150.06
2023-08-20,S001,P008,In-Store,66,8.16,0.102,483.78,1,4.0,219.63
2023-08-20,S001,P009,Online,36,76.95,0.095,2507.04,0,38.0,1139.03
2023-08-20,S001,P010,In-Store,39,40.57,0.126,1382.94,0,18.0,680.87
2023-08-20,S002,P001,In-Store,38,826.49,0.074,29082.54,1,600.0,6282.53
2023-08-20,S002,P002,In-Store,49,25.64,0.095,1136.8,0,8.0,745.01
2023-08-20,S002,P003,In-Store,62,12.07,0.106,668.98,0,7.0,235.02
2023-08-20,S002,P004,Online,47,119.98,0.074,5221.7,2,70.0,1931.77
2023-08-20,S002,P005,Online,101,93.1,0.135,8133.53,1,45.0,3588.68
2023-08-20,S002,P006,Online,60,688.43,0.077,38125.2,2,450.0,11125.25
2023-08-20,S002,P007,In-Store,72,59.43,0.002,4270.32,0,22.0,2686.4
2023-08-20,S002,P008,In-Store,37,8.14,0.049,286.38,1,4.0,138.42
2023-08-20,S002,P009,In-Store,41,73.42,0.034,2907.72,0,38.0,1349.87
2023-08-20,S002,P010,In-Store,94,41.05,0.09,3511.84,0,18.0,1819.42
2023-08-20,S003,P001,Online,92,874.39,0.111,71514.36,0,600.0,16314.61
2023-08-20,S003,P002,In-Store,65,25.67,0.007,1656.85,0,8.0,1136.87
2023-08-20,S003,P003,Online,50,12.3,0.098,554.5,0,7.0,204.73
2023-08-20,S003,P004,In-Store,68,120.73,0.091,7462.32,2,70.0,2702.56
2023-08-20,S003,P005,Online,95,95.42,0.06,8520.55,2,45.0,4246.01
2023-08-20,S003,P006,In-Store,42,711.24,0.048,28438.2,0,450.0,9538.22
2023-08-20,S003,P007,Online,76,61.16,0.026,4527.32,3,22.0,2855.31
2023-08-20,S003,P008,Online,72,8.07,0.113,515.52,1,4.0,227.38
2023-08-20,S003,P009,In-Store,35,75.47,0.081,2427.6,1,38.0,1097.49
2023-08-20,S003,P010,In-Store,35,39.11,0.093,1241.45,0,18.0,611.55
2023-08-20,S004,P001,In-Store,100,840.31,0.111,74704.0,1,600.0,14703.56
2023-08-20,S004,P002,In-Store,28,24.95,0.078,644.0,1,8.0,420.11
2023-08-20,S004,P003,In-Store,40,12.25,0.133,424.8,1,7.0,144.83
2023-08-20,S004,P004,Online,79,117.15,0.102,8310.8,1,70.0,2780.86
2023-08-20,S004,P005,Mobile App,73,97.69,0.107,6368.52,1,45.0,3083.31
2023-08-20,S004,P006,Mobile App,31,691.42,0.106,19162.03,0,450.0,5212.01
2023-08-20,S004,P007,Mobile App,80,58.61,0.115,4149.6,3,22.0,2389.59
2023-08-20,S004,P008,Online,48,8.06,0.044,370.08,0,4.0,177.86
2023-08-20,S004,P009,In-Store,67,76.4,0.116,4525.18,2,38.0,1979.02
2023-08-20,S004,P010,Mobile App,75,40.84,0.001,3060.0,2,18.0,1709.94
2023-08-20,S005,P001,Online,57,872.01,0.144,42547.08,1,600.0,8347.11
2023-08-20,S005,P002,In-Store,61,25.18,0.028,1492.67,1,8.0,1004.97
2023-08-20,S005,P003,Online,78,12.05,0.054,889.2,0,7.0,343.15
2023-08-20,S005,P004,Online,59,116.84,0.013,6803.88,0,70.0,2673.94
2023-08-20,S005,P005,In-Store,46,172.9565,0.095,3892.06,1,45.0,1821.99
2023-08-20,S005,P006,Online,20,715.3,0.105,12803.8,0,450.0,3803.87
2023-08-20,S005,P007,Online,48,61.25,0.034,2840.16,1,22.0,1784.04
2023-08-20,S005,P008,Online,90,7.91,0.121,625.5,2,4.0,265.76
2023-08-20,S005,P009,Mobile App,46,74.86,0.024,3360.76,2,38.0,1612.91
2023-08-20,S005,P010,In-Store,79,41.13,0.116,2872.44,0,18.0,1450.35
2023-08-21,S001,P001,In-Store,55,848.27,0.101,41942.45,0,600.0,8942.71
2023-08-21,S001,P002,Online,49,24.54,0.026,1171.1,0,8.0,779.2
2023-08-21,S001,P003,Online,52,12.31,0.09,582.4,1,7.0,218.51
2023-08-21,S001,P004,In-Store,19,118.72,0.03,2188.04,0,70.0,858.01
2023-08-21,S001,P005,In-Store,21,92.53,0.099,1750.77,0,45.0,805.76
2023-08-21,S001,P006,Online,47,708.36,0.024,32493.92,1,450.0,11343.89
2023-08-21,S001,P007,In-Store,49,60.02,0.127,2567.6,2,22.0,1489.48
2023-08-21,S001,P008,Online,57,8.16,0.1,418.38,1,4.0,190.61
2023-08-21,S001,P009,Mobile App,29,74.58,0.02,2119.61,1,38.0,1017.56
2023-08-21,S001,P010,In-Store,75,38.91,0.014,2877.75,2,18.0,1527.39
2023-08-21,S002,P001,In-Store,70,852.78,0.029,57963.5,2,600.0,15963.46
2023-08-21,S002,P002,Online,32,25.55,0.066,763.52,1,8.0,507.64
2023-08-21,S002,P003,In-Store,54,11.92,0.095,582.66,2,7.0,204.53
2023-08-21,S002,P004,Online,46,117.69,0.003,5397.64,0,70.0,2177.5
2023-08-21,S002,P005,In-Store,67,96.48,0.061,6069.53,0,45.0,3054.85
2023-08-21,S002,P006,Online,43,703.71,0.018,29714.72,1,450.0,10364.86
2023-08-21,S002,P007,Online,60,59.91,0.11,3199.2,2,22.0,1879.19
2023-08-21,S002,P008,Online,76,8.1,0.006,611.8,1,4.0,307.91
2023-08-21,S002,P009,In-Store,73,74.92,0.026,5326.81,0,38.0,2552.96
2023-08-21,S002,P010,In-Store,27,40.91,0.04,1060.29,0,18.0,574.39
2023-08-21,S003,P001,In-Store,47,858.18,0.022,39447.1,1,600.0,11247.1
2023-08-21,S003,P002,Online,53,25.54,0.039,1300.62,1,8.0,876.83
2023-08-21,S003,P003,Online,18,12.04,0.126,189.36,0,7.0,63.41
2023-08-21,S003,P004,Online,65,120.99,0.1,7077.85,1,70.0,2527.91
2023-08-21,S003,P005,In-Store,39,93.37,0.015,3586.83,0,45.0,1831.81
2023-08-21,S003,P006,Online,47,694.08,0.117,28804.89,0,450.0,7655.01
2023-08-21,S003,P007,Online,54,59.02,0.037,3069.36,0,22.0,1881.16
2023-08-21,S003,P008,In-Store,70,8.13,0.142,488.6,1,4.0,208.29
2023-08-21,S003,P009,Online,26,73.1,0.109,1693.38,0,38.0,705.43
2023-08-21,S003,P010,Mobile App,47,39.93,0.084,1719.26,1,18.0,873.07
2023-08-21,S004,P001,In-Store,59,846.27,0.017,49080.92,0,600.0,13681.12
2023-08-21,S004,P002,In-Store,49,24.73,0.054,1146.11,1,8.0,754.33
2023-08-21,S004,P003,In-Store,67,12.3,0.104,738.34,1,7.0,269.39
2023-08-21,S004,P004,In-Store,29,119.38,0.131,3008.46,0,70.0,978.5
2023-08-21,S004,P005,In-Store,73,95.23,0.051,6597.01,3,45.0,3312.25
2023-08-21,S004,P006,In-Store,15,689.09,0.123,9064.95,0,450.0,2314.98
2023-08-21,S004,P007,Online,53,61.47,0.034,3147.14,2,22.0,1981.14
2023-08-21,S004,P008,Online,52,7.81,0.043,388.44,0,4.0,180.66
2023-08-21,S004,P009,Mobile App,71,75.47,0.041,5138.98,2,38.0,2440.68
2023-08-21,S004,P010,Mobile App,26,39.62,0.13,896.22,0,18.0,428.2
2023-08-21,S005,P001,In-Store,15,833.07,0.014,12321.15,0,600.0,3321.11
2023-08-21,S005,P002,In-Store,27,24.43,0.056,622.62,0,8.0,406.67
2023-08-21,S005,P003,Mobile App,39,11.84,0.084,423.15,1,7.0,149.97
2023-08-21,S005,P004,In-Store,47,121.97,0.013,5657.86,1,70.0,2368.07
2023-08-21,S005,P005,In-Store,86,173.8445,0.113,7168.1,3,45.0,3298.22
2023-08-21,S005,P006,In-Store,66,698.28,0.057,43459.68,0,450.0,13759.55
2023-08-21,S005,P007,Mobile App,43,61.28,0.046,2513.78,1,22.0,1567.83
2023-08-21,S005,P008,In-Store,45,8.14,0.043,350.55,0,4.0,170.55
2023-08-21,S005,P009,Mobile App,45,73.26,0.077,3042.9,1,38.0,1332.85
2023-08-21,S005,P010,In-Store,59,41.2,0.094,2202.47,2,18.0,1140.3
2023-08-22,S001,P001,In-Store,44,825.18,0.121,31914.52,0,600.0,5514.66
2023-08-22,S001,P002,Mobile App,16,24.85,0.089,362.24,0,8.0,234.21
2023-08-22,S001,P003,Online,32,12.31,0.115,348.48,0,7.0,124.62
2023-08-22,S001,P004,In-Store,39,122.97,0.113,4253.73,1,70.0,1523.9
2023-08-22,S001,P005,In-Store,42,95.75,0.056,3796.38,0,45.0,1906.3
2023-08-22,S001,P006,Online,27,686.25,0.069,17250.3,1,450.0,5100.27
2023-08-22,S001,P007,Online,57,59.32,0.074,3131.01,0,22.0,1877.03
2023-08-22,S001,P008,Online,60,8.11,0.071,451.8,1,4.0,212.05
2023-08-22,S001,P009,In-Store,57,74.66,0.006,4229.97,2,38.0,2064.09
2023-08-22,S001,P010,Online,74,40.83,0.039,2903.76,3,18.0,1571.58
2023-08-22,S002,P001,Mobile App,60,837.48,0.118,44319.6,2,600.0,8319.44
2023-08-22,S002,P002,In-Store,79,25.74,0.071,1888.89,0,8.0,1257.08
2023-08-22,S002,P003,Online,30,11.64,0.125,305.7,0,7.0,95.55
2023-08-22,S002,P004,Online,46,117.82,0.134,4693.38,0,70.0,1473.48
2023-08-22,S002,P005,In-Store,60,97.34,0.03,5665.2,2,45.0,2965.19
2023-08-22,S002,P006,Online,72,689.65,0.017,48810.96,1,450.0,16410.67
2023-08-22,S002,P007,In-Store,29,60.02,0.082,1597.9,1,22.0,959.85
2023-08-22,S002,P008,In-Store,76,7.81,0.131,516.04,1,4.0,211.8
2023-08-22,S002,P010,Online,30,39.14,0.05,1115.4,1,18.0,575.49
2023-08-22,S003,P001,Online,43,853.42,0.045,35045.86,1,600.0,9245.69
2023-08-22,S003,P002,Mobile App,70,25.68,0.036,1733.2,2,8.0,1172.89
2023-08-22,S003,P003,Online,69,11.68,0.054,762.45,0,7.0,279.4
2023-08-22,S003,P004,In-Store,56,118.14,0.031,6410.88,1,70.0,2490.75
2023-08-22,S003,P005,In-Store,38,97.02,0.074,3413.92,1,45.0,1703.94
2023-08-22,S003,P006,In-Store,56,681.23,0.097,34448.4,0,450.0,9248.44
2023-08-22,S003,P007,Online,62,58.71,0.033,3519.74,0,22.0,2155.9
2023-08-22,S003,P008,In-Store,49,8.08,0.146,338.1,2,4.0,142.12
2023-08-22,S003,P009,Online,27,74.34,0.019,1969.11,0,38.0,943.04
2023-08-22,S003,P010,Online,73,39.23,0.048,2726.55,3,18.0,1412.33
2023-08-22,S004,P001,Online,42,834.81,0.105,31380.3,0,600.0,6180.51
2023-08-22,S004,P002,Mobile App,62,24.87,0.057,1453.9,0,8.0,958.05
2023-08-22,S004,P003,In-Store,33,12.03,0.117,350.46,0,7.0,119.54
2023-08-22,S004,P004,Mobile App,79,123.57,0.102,8766.63,1,70.0,3236.3
2023-08-22,S004,P005,Online,88,93.98,0.011,8179.6,1,45.0,4219.27
2023-08-22,S004,P006,Online,31,713.87,0.027,21532.6,0,450.0,7582.46
2023-08-22,S004,P007,Mobile App,39,61.38,0.101,2152.02,1,22.0,1294.04
2023-08-22,S004,P008,Online,47,8.04,0.1,340.28,2,4.0,152.09
2023-08-22,S004,P009,In-Store,38,72.91,0.095,2507.24,1,38.0,1063.37
2023-08-22,S004,P010,In-Store,77,39.55,0.096,2752.75,3,18.0,1367.0
2023-08-22,S005,P001,In-Store,47,863.47,0.054,38391.48,0,600.0,10191.6
2023-08-22,S005,P002,In-Store,21,25.51,0.071,497.7,0,8.0,329.67
2023-08-22,S005,P003,Online,44,12.13,0.077,492.8,0,7.0,184.62
2023-08-22,S005,P004,Online,56,117.4,0.147,5607.84,0,70.0,1687.96
2023-08-22,S005,P005,In-Store,19,173.567,0.024,1739.83,0,45.0,884.8
2023-08-22,S005,P006,Online,36,687.21,0.118,21820.32,1,450.0,5620.29
2023-08-22,S005,P007,In-Store,44,61.78,0.066,2538.8,0,22.0,1570.91
2023-08-22,S005,P008,Online,62,8.21,0.118,448.88,2,4.0,200.96
2023-08-22,S005,P009,In-Store,65,75.74,0.128,4293.25,0,38.0,1822.94
2023-08-22,S005,P010,In-Store,15,40.95,0.144,525.75,0,18.0,255.8
2023-08-23,S001,P001,In-Store,31,868.83,0.047,25667.69,0,600.0,7067.84
2023-08-23,S001,P002,Online,18,25.72,0.067,432.0,0,8.0,287.94
2023-08-23,S001,P003,In-Store,37,11.91,0.032,426.61,1,7.0,167.57
2023-08-23,S001,P004,Online,60,121.74,0.002,7290.0,0,70.0,3089.79
2023-08-23,S001,P005,Mobile App,16,93.1,0.088,1358.56,0,45.0,638.52
2023-08-23,S001,P006,In-Store,20,705.36,0.038,13571.2,0,450.0,4571.13
2023-08-23,S001,P007,In-Store,39,61.66,0.076,2221.83,1,22.0,1363.98
2023-08-23,S001,P008,In-Store,25,7.84,0.145,167.5,0,4.0,67.58
2023-08-23,S001,P009,Online,42,74.45,0.14,2689.26,0,38.0,1093.13
2023-08-23,S001,P010,In-Store,45,40.87,0.083,1686.6,1,18.0,876.5
2023-08-23,S002,P001,Online,45,842.14,0.131,32931.9,1,600.0,5931.88
2023-08-23,S002,P002,Online,46,24.72,0.141,976.58,1,8.0,608.79
2023-08-23,S002,P003,In-Store,68,12.17,0.057,780.64,3,7.0,304.39
2023-08-23,S002,P004,Online,21,118.28,0.055,2347.17,0,70.0,877.27
2023-08-23,S002,P006,Online,32,715.38,0.009,22686.08,0,450.0,8286.13
2023-08-23,S002,P007,In-Store,21,61.13,0.025,1251.6,0,22.0,789.64
2023-08-23,S002,P008,Online,42,7.99,0.037,322.98,0,4.0,155.16
2023-08-23,S002,P009,Online,70,72.89,0.145,4362.4,2,38.0,1702.47
2023-08-23,S002,P010,In-Store,72,41.1,0.138,2550.96,3,18.0,1254.83
2023-08-23,S003,P001,Mobile App,33,872.07,0.005,28634.43,1,600.0,8834.42
2023-08-23,S003,P002,In-Store,53,24.51,0.127,1134.2,1,8.0,710.05
2023-08-23,S003,P003,Online,80,12.13,0.028,943.2,3,7.0,383.23
2023-08-23,S003,P004,Online,29,122.88,0.109,3175.21,1,70.0,1145.1
2023-08-23,S003,P005,In-Store,56,92.44,0.108,4617.76,1,45.0,2097.56
2023-08-23,S003,P006,Online,67,710.58,0.019,46704.36,0,450.0,16554.29
2023-08-23,S003,P007,Online,50,58.65,0.064,2745.0,0,22.0,1644.82
2023-08-23,S003,P008,In-Store,19,8.09,0.013,151.62,0,4.0,75.71
2023-08-23,S003,P009,Mobile App,65,77.15,0.041,4809.35,0,38.0,2339.15
2023-08-23,S003,P010,Online,41,39.09,0.017,1575.63,1,18.0,837.44
2023-08-23,S004,P001,In-Store,69,869.2,0.03,58175.28,2,600.0,16775.56
2023-08-23,S004,P002,Online,53,24.58,0.081,1197.27,1,8.0,773.22
2023-08-23,S004,P003,In-Store,29,11.88,0.103,309.14,0,7.0,106.03
2023-08-23,S004,P004,Mobile App,57,120.97,0.023,6736.83,2,70.0,2746.7
2023-08-23,S004,P005,In-Store,38,96.05,0.123,3201.12,1,45.0,1490.96
2023-08-23,S004,P006,In-Store,77,711.63,0.15,46576.53,2,450.0,11926.18
2023-08-23,S004,P007,In-Store,48,60.16,0.017,2838.72,1,22.0,1782.59
2023-08-23,S004,P008,Online,43,7.97,0.016,337.12,1,4.0,165.23
2023-08-23,S004,P009,Online,20,75.48,0.067,1408.4,0,38.0,648.46
2023-08-23,S004,P010,In-Store,73,40.86,0.138,2571.06,0,18.0,1257.16
2023-08-23,S005,P001,Online,59,859.42,0.019,49742.31,1,600.0,14342.37
2023-08-23,S005,P002,In-Store,39,24.47,0.037,918.84,1,8.0,607.02
2023-08-23,S005,P003,In-Store,35,11.85,0.093,376.25,0,7.0,131.18
2023-08-23,S005,P004,In-Store,51,118.99,0.008,6020.04,0,70.0,2449.94
2023-08-23,S005,P005,Online,30,177.3225,0.02,2817.9,1,45.0,1467.99
2023-08-23,S005,P006,In-Store,46,693.21,0.144,27295.94,0,450.0,6595.84
2023-08-23,S005,P007,In-Store,15,59.1,0.02,868.8,0,22.0,538.77
2023-08-23,S005,P008,In-Store,54,7.91,0.104,382.86,2,4.0,166.72
2023-08-23,S005,P009,In-Store,36,75.0,0.059,2540.88,0,38.0,1172.7
2023-08-23,S005,P010,In-Store,61,39.29,0.022,2344.23,1,18.0,1245.96
2023-08-24,S001,P001,In-Store,46,849.65,0.076,36113.68,0,600.0,8513.52
2023-08-24,S001,P002,In-Store,48,25.21,0.14,1040.64,0,8.0,656.67
2023-08-24,S001,P003,In-Store,65,11.99,0.066,728.0,1,7.0,272.91
2023-08-24,S001,P004,In-Store,62,122.26,0.017,7451.16,2,70.0,3111.26
2023-08-24,S001,P005,Online,56,92.4,0.055,4889.92,2,45.0,2369.81
2023-08-24,S001,P006,In-Store,70,702.92,0.047,46891.6,3,450.0,15391.79
2023-08-24,S001,P007,Online,60,60.21,0.013,3565.8,0,22.0,2245.64
2023-08-24,S001,P008,Online,78,8.0,0.033,603.72,3,4.0,291.41
2023-08-24,S001,P009,In-Store,31,76.52,0.101,2132.49,0,38.0,954.54
2023-08-24,S001,P010,Online,43,40.14,0.06,1622.39,1,18.0,848.46
2023-08-24,S002,P001,In-Store,73,871.78,0.063,59630.78,1,600.0,15830.62
2023-08-24,S002,P002,In-Store,51,24.56,0.027,1218.9,0,8.0,810.74
2023-08-24,S002,P003,Mobile App,50,12.1,0.088,552.0,0,7.0,201.76
2023-08-24,S002,P004,Mobile App,36,121.92,0.049,4174.2,1,70.0,1654.05
2023-08-24,S002,P005,Mobile App,57,96.35,0.126,4799.97,1,45.0,2234.96
2023-08-24,S002,P006,In-Store,55,696.09,0.108,34150.05,0,450.0,9400.18
2023-08-24,S002,P007,In-Store,27,58.8,0.033,1535.22,0,22.0,941.21
2023-08-24,S002,P008,In-Store,26,7.82,0.109,181.22,0,4.0,77.16
2023-08-24,S002,P009,In-Store,36,75.15,0.148,2305.08,0,38.0,937.0
2023-08-24,S002,P010,Online,53,39.61,0.058,1977.43,1,18.0,1023.57
2023-08-24,S003,P001,Mobile App,23,859.69,0.051,18764.55,0,600.0,4964.45
2023-08-24,S003,P002,Mobile App,25,24.31,0.145,519.75,0,8.0,319.63
2023-08-24,S003,P003,Online,61,12.35,0.14,647.82,2,7.0,220.88
2023-08-24,S003,P004,Online,50,122.71,0.077,5663.0,1,70.0,2163.07
2023-08-24,S003,P005,Online,32,96.85,0.124,2714.88,0,45.0,1274.9
2023-08-24,S003,P006,In-Store,62,712.28,0.054,41776.84,1,450.0,13876.65
2023-08-24,S003,P007,In-Store,45,59.7,0.026,2616.75,1,22.0,1626.65
2023-08-24,S003,P008,Online,73,8.19,0.107,533.63,0,4.0,241.9
2023-08-24,S003,P009,In-Store,68,76.59,0.065,4869.48,2,38.0,2285.59
2023-08-24,S003,P010,In-Store,20,40.91,0.148,697.2,0,18.0,337.11
2023-08-24,S004,P001,Online,47,836.44,0.021,38486.89,0,600.0,10287.11
2023-08-24,S004,P002,Online,58,24.8,0.079,1324.72,0,8.0,860.77
2023-08-24,S004,P003,In-Store,84,11.91,0.039,961.8,2,7.0,373.42
2023-08-24,S004,P004,In-Store,78,122.77,0.001,9566.7,1,70.0,4106.48
2023-08-24,S004,P005,In-Store,27,93.14,0.101,2260.71,0,45.0,1045.79
2023-08-24,S004,P006,In-Store,54,689.63,0.146,31802.76,1,450.0,7502.98
2023-08-24,S004,P007,In-Store,52,59.2,0.116,2721.16,0,22.0,1577.31
