date,store_id,product_id,orders_received
2023-08-02,S001,P003,29.0
2023-08-02,S001,P004,23.0
2023-08-02,S001,P005,56.0
2023-08-02,S001,P006,
2023-08-02,S001,P007,51.0
2023-08-02,S001,P008,79.0
2023-08-02,S001,P009,25.0
2023-08-02,S001,P010,72.0
2023-08-02,S002,P001,39.0
2023-08-02,S002,P002,75.0
2023-08-02,S002,P003,28.0
2023-08-02,S002,P004,77.0
2023-08-02,S002,P005,50.0
2023-08-02,S002,P006,18.0
2023-08-02,S002,P007,59.0
2023-08-02,S002,P008,93.0
2023-08-02,S002,P009,60.0
2023-08-02,S002,P010,43.0
2023-08-02,S003,P001,83.0
2023-08-02,S003,P002,55.0
2023-08-02,S003,P003,65.0
2023-08-02,S003,P004,27.0
2023-08-02,S003,P005,90.0
2023-08-02,S003,P006,59.0
2023-08-02,S003,P007,21.0
2023-08-02,S003,P008,25.0
2023-08-02,S003,P009,71.0
2023-08-02,S003,P010,40.0
2023-08-02,S004,P001,40.0
2023-08-02,S004,P002,73.0
2023-08-02,S004,P003,83.0
2023-08-02,S004,P004,63.0
2023-08-02,S004,P005,52.0
2023-08-02,S004,P006,77.0
2023-08-02,S004,P007,74.0
2023-08-02,S004,P008,27.0
2023-08-02,S004,P009,43.0
2023-08-02,S004,P010,28.0
2023-08-02,S005,P001,66.0
2023-08-02,S005,P002,30.0
2023-08-02,S005,P003,36.0
2023-08-02,S005,P004,32.0
2023-08-02,S005,P005,39.0
2023-08-02,S005,P006,67.0
2023-08-02,S005,P007,81.0
2023-08-02,S005,P008,68.0
2023-08-02,S005,P009,65.0
2023-08-02,S005,P010,56.0
2023-08-03,S001,P001,58.0
2023-08-03,S001,P002,80.0
2023-08-03,S001,P003,82.0
2023-08-03,S001,P004,22.0
2023-08-03,S001,P005,53.0
2023-08-03,S001,P006,72.0
2023-08-03,S001,P007,89.0
2023-08-03,S001,P008,60.0
2023-08-03,S001,P009,57.0
2023-08-03,S001,P010,22.0
2023-08-03,S002,P001,74.0
2023-08-03,S002,P002,45.0
2023-08-03,S002,P003,54.0
2023-08-03,S002,P004,27.0
2023-08-03,S002,P005,86.0
2023-08-03,S002,P006,71.0
2023-08-03,S002,P007,56.0
2023-08-03,S002,P008,67.0
2023-08-03,S002,P009,58.0
2023-08-03,S002,P010,64.0
2023-08-03,S003,P001,88.0
2023-08-03,S003,P002,72.0
2023-08-03,S003,P003,25.0
2023-08-03,S003,P004,87.0
2023-08-03,S003,P005,80.0
2023-08-03,S003,P006,26.0
2023-08-03,S003,P007,31.0
2023-08-03,S003,P008,30.0
2023-08-03,S003,P009,45.0
2023-08-03,S003,P010,34.0
2023-08-03,S004,P001,77.0
2023-08-03,S004,P002,21.0
2023-08-03,S004,P003,78.0
2023-08-03,S004,P004,25.0
2023-08-03,S004,P005,68.0
2023-08-03,S004,P006,29.0
2023-08-03,S004,P007,29.0
2023-08-03,S004,P008,25.0
2023-08-03,S004,P009,56.0
2023-08-03,S004,P010,54.0
2023-08-03,S005,P001,43.0
2023-08-03,S005,P002,43.0
2023-08-03,S005,P003,63.0
2023-08-03,S005,P004,29.0
2023-08-03,S005,P005,67.0
2023-08-03,S005,P006,57.0
2023-08-03,S005,P007,32.0
2023-08-03,S005,P008,53.0
2023-08-03,S005,P009,36.0
2023-08-03,S005,P010,24.0
2023-08-04,S001,P001,46.0
2023-08-04,S001,P002,80.0
2023-08-04,S001,P003,94.0
2023-08-04,S001,P004,51.0
2023-08-04,S001,P005,68.0
2023-08-04,S001,P006,74.0
2023-08-04,S001,P007,64.0
2023-08-04,S001,P008,27.0
2023-08-04,S001,P009,33.0
2023-08-04,S001,P010,29.0
2023-08-04,S002,P001,24.0
2023-08-04,S002,P002,59.0
2023-08-04,S002,P003,29.0
2023-08-04,S002,P004,81.0
2023-08-04,S002,P005,53.0
2023-08-04,S002,P006,68.0
2023-08-04,S002,P007,70.0
2023-08-04,S002,P008,33.0
2023-08-04,S002,P009,69.0
2023-08-04,S002,P010,37.0
2023-08-04,S003,P001,15.0
2023-08-04,S003,P002,55.0
2023-08-04,S003,P003,52.0
2023-08-04,S003,P004,70.0
2023-08-04,S003,P005,50.0
2023-08-04,S003,P006,51.0
2023-08-04,S003,P007,74.0
2023-08-04,S003,P008,73.0
2023-08-04,S003,P009,26.0
2023-08-04,S003,P010,43.0
2023-08-04,S004,P001,35.0
2023-08-04,S004,P002,48.0
2023-08-04,S004,P003,60.0
2023-08-04,S004,P004,34.0
2023-08-04,S004,P005,
2023-08-04,S004,P006,55.0
2023-08-04,S004,P007,42.0
2023-08-04,S004,P008,32.0
2023-08-04,S004,P009,63.0
2023-08-04,S004,P010,29.0
2023-08-04,S005,P001,69.0
2023-08-04,S005,P002,63.0
2023-08-04,S005,P003,62.0
2023-08-04,S005,P004,66.0
2023-08-04,S005,P005,82.0
2023-08-04,S005,P006,46.0
2023-08-04,S005,P007,63.0
2023-08-04,S005,P008,72.0
2023-08-04,S005,P009,
2023-08-04,S005,P010,44.0
2023-08-05,S001,P001,90.0
2023-08-05,S001,P002,39.0
2023-08-05,S001,P003,75.0
2023-08-05,S001,P004,94.0
2023-08-05,S001,P005,38.0
2023-08-05,S001,P006,108.0
2023-08-05,S001,P007,34.0
2023-08-05,S001,P008,51.0
2023-08-05,S001,P009,
2023-08-05,S001,P010,43.0
2023-08-05,S002,P001,35.0
2023-08-05,S002,P002,43.0
2023-08-05,S002,P003,40.0
2023-08-05,S002,P004,86.0
2023-08-05,S002,P005,69.0
2023-08-05,S002,P006,66.0
2023-08-05,S002,P007,78.0
2023-08-05,S002,P008,58.0
2023-08-05,S002,P009,94.0
2023-08-05,S002,P010,67.0
2023-08-05,S003,P001,102.0
2023-08-05,S003,P002,29.0
2023-08-05,S003,P003,58.0
2023-08-05,S003,P004,88.0
2023-08-05,S003,P005,59.0
2023-08-05,S003,P006,83.0
2023-08-05,S003,P007,41.0
2023-08-05,S003,P008,35.0
2023-08-05,S003,P009,96.0
2023-08-05,S003,P010,45.0
2023-08-05,S004,P001,47.0
2023-08-05,S004,P002,92.0
2023-08-05,S004,P003,44.0
2023-08-05,S004,P004,31.0
2023-08-05,S004,P005,94.0
2023-08-05,S004,P006,71.0
2023-08-05,S004,P007,62.0
2023-08-05,S004,P008,36.0
2023-08-05,S004,P009,99.0
2023-08-05,S004,P010,85.0
2023-08-05,S005,P001,88.0
2023-08-05,S005,P002,65.0
2023-08-05,S005,P003,62.0
2023-08-05,S005,P004,29.0
2023-08-05,S005,P005,105.0
2023-08-05,S005,P006,26.0
2023-08-05,S005,P007,63.0
2023-08-05,S005,P008,27.0
2023-08-05,S005,P009,28.0
2023-08-05,S005,P010,112.0
2023-08-06,S001,P001,81.0
2023-08-06,S001,P002,28.0
2023-08-06,S001,P003,103.0
2023-08-06,S001,P004,55.0
2023-08-06,S001,P005,83.0
2023-08-06,S001,P006,60.0
2023-08-06,S001,P007,56.0
2023-08-06,S001,P008,80.0
2023-08-06,S001,P009,38.0
2023-08-06,S001,P010,42.0
2023-08-06,S002,P001,92.0
2023-08-06,S002,P002,99.0
2023-08-06,S002,P003,65.0
2023-08-06,S002,P004,26.0
2023-08-06,S002,P005,45.0
2023-08-06,S002,P006,106.0
2023-08-06,S002,P007,59.0
2023-08-06,S002,P008,48.0
2023-08-06,S002,P009,99.0
2023-08-06,S002,P010,99.0
2023-08-06,S003,P001,40.0
2023-08-06,S003,P002,64.0
2023-08-06,S003,P003,106.0
2023-08-06,S003,P004,48.0
2023-08-06,S003,P005,63.0
2023-08-06,S003,P006,36.0
2023-08-06,S003,P007,89.0
2023-08-06,S003,P008,71.0
2023-08-06,S003,P009,57.0
2023-08-06,S003,P010,85.0
2023-08-06,S004,P001,97.0
2023-08-06,S004,P002,58.0
2023-08-06,S004,P003,40.0
2023-08-06,S004,P004,72.0
2023-08-06,S004,P005,98.0
2023-08-06,S004,P006,77.0
2023-08-06,S004,P007,33.0
2023-08-06,S004,P008,63.0
2023-08-06,S004,P009,109.0
2023-08-06,S004,P010,46.0
2023-08-06,S005,P001,53.0
2023-08-06,S005,P002,56.0
2023-08-06,S005,P003,61.0
2023-08-06,S005,P004,78.0
2023-08-06,S005,P005,62.0
2023-08-06,S005,P006,107.0
2023-08-06,S005,P007,43.0
2023-08-06,S005,P008,100.0
2023-08-06,S005,P009,68.0
2023-08-06,S005,P010,51.0
2023-08-07,S001,P001,51.0
2023-08-07,S001,P002,70.0
2023-08-07,S001,P003,42.0
2023-08-07,S001,P004,75.0
2023-08-07,S001,P005,86.0
2023-08-07,S001,P006,59.0
2023-08-07,S001,P007,63.0
2023-08-07,S001,P008,24.0
2023-08-07,S001,P009,40.0
2023-08-07,S001,P010,89.0
2023-08-07,S002,P001,19.0
2023-08-07,S002,P002,29.0
2023-08-07,S002,P003,30.0
2023-08-07,S002,P004,40.0
2023-08-07,S002,P005,70.0
2023-08-07,S002,P006,73.0
2023-08-07,S002,P007,53.0
2023-08-07,S002,P008,28.0
2023-08-07,S002,P009,81.0
2023-08-07,S002,P010,68.0
2023-08-07,S003,P001,45.0
2023-08-07,S003,P002,86.0
2023-08-07,S003,P003,65.0
2023-08-07,S003,P004,49.0
2023-08-07,S003,P005,56.0
2023-08-07,S003,P006,86.0
2023-08-07,S003,P007,59.0
2023-08-07,S003,P008,51.0
2023-08-07,S003,P009,78.0
2023-08-07,S003,P010,57.0
2023-08-07,S004,P001,23.0
2023-08-07,S004,P002,80.0
2023-08-07,S004,P003,61.0
2023-08-07,S004,P004,59.0
2023-08-07,S004,P005,34.0
2023-08-07,S004,P006,79.0
2023-08-07,S004,P007,39.0
2023-08-07,S004,P008,
2023-08-07,S004,P009,50.0
2023-08-07,S004,P010,78.0
2023-08-07,S005,P001,27.0
2023-08-07,S005,P002,54.0
2023-08-07,S005,P003,50.0
2023-08-07,S005,P004,55.0
2023-08-07,S005,P005,74.0
2023-08-07,S005,P006,68.0
2023-08-07,S005,P007,60.0
2023-08-07,S005,P008,33.0
2023-08-07,S005,P009,31.0
2023-08-07,S005,P010,56.0
2023-08-08,S001,P001,43.0
2023-08-08,S001,P002,87.0
2023-08-08,S001,P003,60.0
2023-08-08,S001,P004,36.0
2023-08-08,S001,P005,60.0
2023-08-08,S001,P006,84.0
2023-08-08,S001,P007,19.0
2023-08-08,S001,P008,82.0
2023-08-08,S001,P009,47.0
2023-08-08,S001,P010,48.0
2023-08-08,S002,P001,48.0
2023-08-08,S002,P002,62.0
2023-08-08,S002,P003,55.0
2023-08-08,S002,P004,34.0
2023-08-08,S002,P005,77.0
2023-08-08,S002,P006,81.0
2023-08-08,S002,P007,27.0
2023-08-08,S002,P008,68.0
2023-08-08,S002,P009,59.0
2023-08-08,S002,P010,
2023-08-08,S003,P001,57.0
2023-08-08,S003,P002,30.0
2023-08-08,S003,P003,
2023-08-08,S003,P004,78.0
2023-08-08,S003,P005,94.0
2023-08-08,S003,P006,17.0
2023-08-08,S003,P007,79.0
2023-08-08,S003,P008,21.0
2023-08-08,S003,P009,64.0
2023-08-08,S003,P010,36.0
2023-08-08,S004,P001,57.0
2023-08-08,S004,P002,20.0
2023-08-08,S004,P003,79.0
2023-08-08,S004,P004,76.0
2023-08-08,S004,P005,53.0
2023-08-08,S004,P006,40.0
2023-08-08,S004,P007,45.0
2023-08-08,S004,P008,81.0
2023-08-08,S004,P009,48.0
2023-08-08,S004,P010,81.0
2023-08-08,S005,P001,70.0
2023-08-08,S005,P002,64.0
2023-08-08,S005,P003,42.0
2023-08-08,S005,P004,41.0
2023-08-08,S005,P005,68.0
2023-08-08,S005,P006,47.0
2023-08-08,S005,P007,32.0
2023-08-08,S005,P008,27.0
2023-08-08,S005,P009,19.0
2023-08-08,S005,P010,41.0
2023-08-09,S001,P001,42.0
2023-08-09,S001,P002,39.0
2023-08-09,S001,P003,41.0
2023-08-09,S001,P004,65.0
2023-08-09,S001,P005,24.0
2023-08-09,S001,P006,74.0
2023-08-09,S001,P007,79.0
2023-08-09,S001,P008,38.0
2023-08-09,S001,P009,57.0
2023-08-09,S001,P010,58.0
2023-08-09,S002,P001,33.0
2023-08-09,S002,P002,41.0
2023-08-09,S002,P003,25.0
2023-08-09,S002,P004,78.0
2023-08-09,S002,P005,73.0
2023-08-09,S002,P006,20.0
2023-08-09,S002,P007,67.0
2023-08-09,S002,P008,
2023-08-09,S002,P009,77.0
2023-08-09,S002,P010,49.0
2023-08-09,S003,P001,40.0
2023-08-09,S003,P002,42.0
2023-08-09,S003,P003,27.0
2023-08-09,S003,P004,73.0
2023-08-09,S003,P005,29.0
2023-08-09,S003,P006,29.0
2023-08-09,S003,P007,56.0
2023-08-09,S003,P008,25.0
2023-08-09,S003,P009,56.0
2023-08-09,S003,P010,44.0
2023-08-09,S004,P001,55.0
2023-08-09,S004,P002,84.0
2023-08-09,S004,P003,43.0
2023-08-09,S004,P004,70.0
2023-08-09,S004,P005,
2023-08-09,S004,P006,89.0
2023-08-09,S004,P007,73.0
2023-08-09,S004,P008,74.0
2023-08-09,S004,P009,64.0
2023-08-09,S004,P010,34.0
2023-08-09,S005,P001,80.0
2023-08-09,S005,P002,66.0
2023-08-09,S005,P003,70.0
2023-08-09,S005,P004,63.0
2023-08-09,S005,P005,26.0
2023-08-09,S005,P006,57.0
2023-08-09,S005,P007,25.0
2023-08-09,S005,P008,58.0
2023-08-09,S005,P009,76.0
2023-08-09,S005,P010,84.0
2023-08-10,S001,P001,50.0
2023-08-10,S001,P002,51.0
2023-08-10,S001,P003,55.0
2023-08-10,S001,P004,30.0
2023-08-10,S001,P005,54.0
2023-08-10,S001,P006,19.0
2023-08-10,S001,P007,58.0
2023-08-10,S001,P008,76.0
2023-08-10,S001,P009,76.0
2023-08-10,S001,P010,38.0
2023-08-10,S002,P001,92.0
2023-08-10,S002,P002,38.0
2023-08-10,S002,P003,81.0
2023-08-10,S002,P004,42.0
2023-08-10,S002,P005,59.0
2023-08-10,S002,P006,64.0
2023-08-10,S002,P007,
2023-08-10,S002,P008,42.0
2023-08-10,S002,P009,77.0
2023-08-10,S002,P010,39.0
2023-08-10,S003,P001,60.0
2023-08-10,S003,P002,88.0
2023-08-10,S003,P003,52.0
2023-08-10,S003,P004,27.0
2023-08-10,S003,P005,74.0
2023-08-10,S003,P006,60.0
2023-08-10,S003,P007,26.0
2023-08-10,S003,P008,32.0
2023-08-10,S003,P009,84.0
2023-08-10,S003,P010,43.0
2023-08-10,S004,P001,60.0
2023-08-10,S004,P002,18.0
2023-08-10,S004,P003,60.0
2023-08-10,S004,P004,42.0
2023-08-10,S004,P005,34.0
2023-08-10,S004,P006,60.0
2023-08-10,S004,P007,78.0
2023-08-10,S004,P008,62.0
2023-08-10,S004,P009,46.0
2023-08-10,S004,P010,63.0
2023-08-10,S005,P001,58.0
2023-08-10,S005,P002,56.0
2023-08-10,S005,P003,49.0
2023-08-10,S005,P004,76.0
2023-08-10,S005,P005,54.0
2023-08-10,S005,P006,68.0
2023-08-10,S005,P007,62.0
2023-08-10,S005,P008,31.0
2023-08-10,S005,P009,48.0
2023-08-10,S005,P010,54.0
2023-08-11,S001,P001,88.0
2023-08-11,S001,P002,54.0
2023-08-11,S001,P003,51.0
2023-08-11,S001,P004,41.0
2023-08-11,S001,P005,75.0
2023-08-11,S001,P006,49.0
2023-08-11,S001,P007,39.0
2023-08-11,S001,P008,66.0
2023-08-11,S001,P009,33.0
2023-08-11,S001,P010,33.0
2023-08-11,S002,P001,32.0
2023-08-11,S002,P002,35.0
2023-08-11,S002,P003,82.0
2023-08-11,S002,P004,53.0
2023-08-11,S002,P005,60.0
2023-08-11,S002,P006,83.0
2023-08-11,S002,P007,48.0
2023-08-11,S002,P008,88.0
2023-08-11,S002,P009,21.0
2023-08-11,S002,P010,39.0
2023-08-11,S003,P001,49.0
2023-08-11,S003,P002,47.0
2023-08-11,S003,P003,38.0
2023-08-11,S003,P004,56.0
2023-08-11,S003,P005,57.0
2023-08-11,S003,P006,82.0
2023-08-11,S003,P007,87.0
2023-08-11,S003,P008,35.0
2023-08-11,S003,P009,24.0
2023-08-11,S003,P010,57.0
2023-08-11,S004,P001,45.0
2023-08-11,S004,P002,45.0
2023-08-11,S004,P003,38.0
2023-08-11,S004,P004,53.0
2023-08-11,S004,P005,69.0
2023-08-11,S004,P006,63.0
2023-08-11,S004,P007,62.0
2023-08-11,S004,P008,39.0
2023-08-11,S004,P009,76.0
2023-08-11,S004,P010,
2023-08-11,S005,P001,64.0
2023-08-11,S005,P002,32.0
2023-08-11,S005,P003,84.0
2023-08-11,S005,P004,75.0
2023-08-11,S005,P005,57.0
2023-08-11,S005,P006,29.0
2023-08-11,S005,P007,79.0
2023-08-11,S005,P008,27.0
2023-08-11,S005,P009,82.0
2023-08-11,S005,P010,38.0
2023-08-12,S001,P001,85.0
2023-08-12,S001,P002,86.0
2023-08-12,S001,P003,72.0
2023-08-12,S001,P004,52.0
2023-08-12,S001,P005,38.0
2023-08-12,S001,P006,40.0
2023-08-12,S001,P007,85.0
2023-08-12,S001,P008,48.0
2023-08-12,S001,P009,59.0
2023-08-12,S001,P010,75.0
2023-08-12,S002,P001,79.0
2023-08-12,S002,P002,92.0
2023-08-12,S002,P003,81.0
2023-08-12,S002,P004,24.0
2023-08-12,S002,P005,43.0
2023-08-12,S002,P006,75.0
2023-08-12,S002,P007,35.0
2023-08-12,S002,P008,28.0
2023-08-12,S002,P009,32.0
2023-08-12,S002,P010,65.0
2023-08-12,S003,P001,36.0
2023-08-12,S003,P002,82.0
2023-08-12,S003,P003,87.0
2023-08-12,S003,P004,83.0
2023-08-12,S003,P005,77.0
2023-08-12,S003,P006,87.0
2023-08-12,S003,P007,65.0
2023-08-12,S003,P008,65.0
2023-08-12,S003,P009,103.0
2023-08-12,S003,P010,62.0
2023-08-12,S004,P001,44.0
2023-08-12,S004,P002,75.0
2023-08-12,S004,P003,47.0
2023-08-12,S004,P004,48.0
2023-08-12,S004,P005,102.0
2023-08-12,S004,P006,109.0
2023-08-12,S004,P007,60.0
2023-08-12,S004,P008,99.0
2023-08-12,S004,P009,61.0
2023-08-12,S004,P010,113.0
2023-08-12,S005,P001,55.0
2023-08-12,S005,P002,39.0
2023-08-12,S005,P003,75.0
2023-08-12,S005,P004,51.0
2023-08-12,S005,P005,49.0
2023-08-12,S005,P006,38.0
2023-08-12,S005,P007,104.0
2023-08-12,S005,P008,63.0
2023-08-12,S005,P009,36.0
2023-08-12,S005,P010,66.0
2023-08-13,S001,P001,42.0
2023-08-13,S001,P002,36.0
2023-08-13,S001,P003,85.0
2023-08-13,S001,P004,38.0
2023-08-13,S001,P005,51.0
2023-08-13,S001,P006,63.0
2023-08-13,S001,P007,27.0
2023-08-13,S001,P008,79.0
2023-08-13,S001,P009,60.0
2023-08-13,S001,P010,62.0
2023-08-13,S002,P001,97.0
2023-08-13,S002,P002,102.0
2023-08-13,S002,P003,99.0
2023-08-13,S002,P004,97.0
2023-08-13,S002,P005,44.0
2023-08-13,S002,P006,
2023-08-13,S002,P007,65.0
2023-08-13,S002,P008,102.0
2023-08-13,S002,P009,90.0
2023-08-13,S002,P010,94.0
2023-08-13,S003,P001,100.0
2023-08-13,S003,P002,58.0
2023-08-13,S003,P003,
2023-08-13,S003,P004,49.0
2023-08-13,S003,P005,78.0
2023-08-13,S003,P006,45.0
2023-08-13,S003,P007,100.0
2023-08-13,S003,P008,70.0
2023-08-13,S003,P009,37.0
2023-08-13,S003,P010,104.0
2023-08-13,S004,P001,96.0
2023-08-13,S004,P002,66.0
2023-08-13,S004,P003,107.0
2023-08-13,S004,P004,47.0
2023-08-13,S004,P005,100.0
2023-08-13,S004,P006,60.0
2023-08-13,S004,P007,45.0
2023-08-13,S004,P008,101.0
2023-08-13,S004,P009,62.0
2023-08-13,S004,P010,55.0
2023-08-13,S005,P001,
2023-08-13,S005,P002,86.0
2023-08-13,S005,P003,54.0
2023-08-13,S005,P004,52.0
2023-08-13,S005,P005,84.0
2023-08-13,S005,P006,76.0
2023-08-13,S005,P007,47.0
2023-08-13,S005,P008,95.0
2023-08-13,S005,P009,96.0
2023-08-13,S005,P010,45.0
2023-08-14,S001,P001,39.0
2023-08-14,S001,P002,57.0
2023-08-14,S001,P003,22.0
2023-08-14,S001,P004,78.0
2023-08-14,S001,P005,42.0
2023-08-14,S001,P006,40.0
2023-08-14,S001,P007,67.0
2023-08-14,S001,P008,28.0
2023-08-14,S001,P009,79.0
2023-08-14,S001,P010,62.0
2023-08-14,S002,P001,91.0
2023-08-14,S002,P002,73.0
2023-08-14,S002,P003,
2023-08-14,S002,P004,29.0
2023-08-14,S002,P005,56.0
2023-08-14,S002,P006,43.0
2023-08-14,S002,P007,42.0
2023-08-14,S002,P008,42.0
2023-08-14,S002,P009,71.0
2023-08-14,S002,P010,39.0
2023-08-14,S003,P001,32.0
2023-08-14,S003,P002,79.0
2023-08-14,S003,P003,82.0
2023-08-14,S003,P004,22.0
2023-08-14,S003,P005,79.0
2023-08-14,S003,P006,56.0
2023-08-14,S003,P007,52.0
2023-08-14,S003,P008,42.0
2023-08-14,S003,P009,59.0
2023-08-14,S003,P010,27.0
2023-08-14,S004,P001,44.0
2023-08-14,S004,P002,33.0
2023-08-14,S004,P003,48.0
2023-08-14,S004,P004,59.0
2023-08-14,S004,P005,80.0
2023-08-14,S004,P006,80.0
2023-08-14,S004,P007,76.0
2023-08-14,S004,P008,42.0
2023-08-14,S004,P009,44.0
2023-08-14,S004,P010,41.0
2023-08-14,S005,P001,51.0
2023-08-14,S005,P002,65.0
2023-08-14,S005,P003,44.0
2023-08-14,S005,P004,60.0
2023-08-14,S005,P005,31.0
2023-08-14,S005,P006,28.0
2023-08-14,S005,P007,72.0
2023-08-14,S005,P008,33.0
2023-08-14,S005,P009,40.0
2023-08-14,S005,P010,58.0
2023-08-15,S001,P001,28.0
2023-08-15,S001,P002,28.0
2023-08-15,S001,P003,56.0
2023-08-15,S001,P004,61.0
2023-08-15,S001,P005,45.0
2023-08-15,S001,P006,40.0
2023-08-15,S001,P007,39.0
2023-08-15,S001,P008,64.0
2023-08-15,S001,P009,31.0
2023-08-15,S001,P010,62.0
2023-08-15,S002,P001,68.0
2023-08-15,S002,P002,52.0
2023-08-15,S002,P003,70.0
2023-08-15,S002,P004,30.0
2023-08-15,S002,P005,73.0
2023-08-15,S002,P006,27.0
2023-08-15,S002,P007,44.0
2023-08-15,S002,P008,38.0
2023-08-15,S002,P009,71.0
2023-08-15,S002,P010,50.0
2023-08-15,S003,P001,31.0
2023-08-15,S003,P002,92.0
2023-08-15,S003,P003,23.0
2023-08-15,S003,P004,62.0
2023-08-15,S003,P005,
2023-08-15,S003,P006,34.0
2023-08-15,S003,P007,79.0
2023-08-15,S003,P008,25.0
2023-08-15,S003,P009,26.0
2023-08-15,S003,P010,47.0
2023-08-15,S004,P001,58.0
2023-08-15,S004,P002,83.0
2023-08-15,S004,P003,84.0
2023-08-15,S004,P004,55.0
2023-08-15,S004,P005,65.0
2023-08-15,S004,P006,77.0
2023-08-15,S004,P007,57.0
2023-08-15,S004,P008,53.0
2023-08-15,S004,P009,77.0
2023-08-15,S004,P010,71.0
2023-08-15,S005,P001,43.0
2023-08-15,S005,P002,56.0
2023-08-15,S005,P003,44.0
2023-08-15,S005,P004,24.0
2023-08-15,S005,P005,27.0
2023-08-15,S005,P006,41.0
2023-08-15,S005,P007,63.0
2023-08-15,S005,P008,26.0
2023-08-15,S005,P009,25.0
2023-08-15,S005,P010,79.0
2023-08-16,S001,P001,49.0
2023-08-16,S001,P002,48.0
2023-08-16,S001,P003,74.0
2023-08-16,S001,P004,85.0
2023-08-16,S001,P005,47.0
2023-08-16,S001,P006,31.0
2023-08-16,S001,P007,49.0
2023-08-16,S001,P008,37.0
2023-08-16,S001,P009,70.0
2023-08-16,S001,P010,57.0
2023-08-16,S002,P001,55.0
2023-08-16,S002,P002,42.0
2023-08-16,S002,P003,47.0
2023-08-16,S002,P004,64.0
2023-08-16,S002,P005,36.0
2023-08-16,S002,P006,91.0
2023-08-16,S002,P007,25.0
2023-08-16,S002,P008,72.0
2023-08-16,S002,P009,62.0
2023-08-16,S002,P010,38.0
2023-08-16,S003,P001,78.0
2023-08-16,S003,P002,54.0
2023-08-16,S003,P003,88.0
2023-08-16,S003,P004,30.0
2023-08-16,S003,P005,50.0
2023-08-16,S003,P006,48.0
2023-08-16,S003,P007,85.0
2023-08-16,S003,P008,82.0
2023-08-16,S003,P009,57.0
2023-08-16,S003,P010,33.0
2023-08-16,S004,P001,41.0
2023-08-16,S004,P002,66.0
2023-08-16,S004,P003,34.0
2023-08-16,S004,P004,12.0
2023-08-16,S004,P005,35.0
2023-08-16,S004,P006,36.0
2023-08-16,S004,P007,37.0
2023-08-16,S004,P008,31.0
2023-08-16,S004,P009,38.0
2023-08-16,S004,P010,62.0
2023-08-16,S005,P001,69.0
2023-08-16,S005,P002,72.0
2023-08-16,S005,P003,37.0
2023-08-16,S005,P004,83.0
2023-08-16,S005,P005,61.0
2023-08-16,S005,P006,17.0
2023-08-16,S005,P007,35.0
2023-08-16,S005,P008,
2023-08-16,S005,P009,54.0
2023-08-16,S005,P010,42.0
2023-08-17,S001,P001,67.0
2023-08-17,S001,P002,36.0
2023-08-17,S001,P003,48.0
2023-08-17,S001,P004,88.0
2023-08-17,S001,P005,53.0
2023-08-17,S001,P006,50.0
2023-08-17,S001,P007,74.0
2023-08-17,S001,P008,26.0
2023-08-17,S001,P009,31.0
2023-08-17,S001,P010,72.0
2023-08-17,S002,P001,66.0
2023-08-17,S002,P002,88.0
2023-08-17,S002,P003,49.0
2023-08-17,S002,P004,77.0
2023-08-17,S002,P005,25.0
2023-08-17,S002,P006,44.0
2023-08-17,S002,P007,39.0
2023-08-17,S002,P008,40.0
2023-08-17,S002,P009,57.0
2023-08-17,S002,P010,77.0
2023-08-17,S003,P001,56.0
2023-08-17,S003,P002,47.0
2023-08-17,S003,P003,46.0
2023-08-17,S003,P004,43.0
2023-08-17,S003,P005,85.0
2023-08-17,S003,P006,58.0
2023-08-17,S003,P007,78.0
2023-08-17,S003,P008,63.0
2023-08-17,S003,P009,52.0
2023-08-17,S003,P010,65.0
2023-08-17,S004,P001,47.0
2023-08-17,S004,P002,64.0
2023-08-17,S004,P003,29.0
2023-08-17,S004,P004,61.0
2023-08-17,S004,P005,74.0
2023-08-17,S004,P006,29.0
2023-08-17,S004,P007,35.0
2023-08-17,S004,P008,76.0
2023-08-17,S004,P009,29.0
2023-08-17,S004,P010,46.0
2023-08-17,S005,P001,44.0
2023-08-17,S005,P002,61.0
2023-08-17,S005,P003,54.0
2023-08-17,S005,P004,
2023-08-17,S005,P005,60.0
2023-08-17,S005,P006,79.0
2023-08-17,S005,P007,56.0
2023-08-17,S005,P008,62.0
2023-08-17,S005,P009,31.0
2023-08-17,S005,P010,50.0
2023-08-18,S001,P001,82.0
2023-08-18,S001,P002,61.0
2023-08-18,S001,P003,65.0
2023-08-18,S001,P004,21.0
2023-08-18,S001,P005,49.0
2023-08-18,S001,P006,91.0
2023-08-18,S001,P007,20.0
2023-08-18,S001,P008,35.0
2023-08-18,S001,P009,60.0
2023-08-18,S001,P010,57.0
2023-08-18,S002,P001,32.0
2023-08-18,S002,P002,45.0
2023-08-18,S002,P003,26.0
2023-08-18,S002,P004,72.0
2023-08-18,S002,P005,55.0
2023-08-18,S002,P006,70.0
2023-08-18,S002,P007,65.0
2023-08-18,S002,P008,22.0
2023-08-18,S002,P009,62.0
2023-08-18,S002,P010,61.0
2023-08-18,S003,P001,53.0
2023-08-18,S003,P002,58.0
2023-08-18,S003,P003,66.0
2023-08-18,S003,P004,61.0
2023-08-18,S003,P005,16.0
2023-08-18,S003,P006,36.0
2023-08-18,S003,P007,73.0
